species,height,canopy,leafarea,wood,lma,lwr
longifolia,88.34412106,2714.587447,10.49746463,0.544971,0.03262795,10.71869994
longifolia,90.94335506,1243.816266,9.937529546,0.537651,0.032826955,11.2960938
longifolia,93.31349228,1730.973401,10.00342277,0.538427,0.032674197,11.77005144
longifolia,91.85117859,1669.088268,9.57393231,0.534483,0.032491467,11.00626182
longifolia,84.68252684,1675.790121,9.862522222,0.540901,0.032198973,11.1253382
longifolia,87.90627846,1286.858016,9.621052983,0.541212,0.032398204,10.71203808
longifolia,91.89510771,1274.287237,9.965675725,0.535178,0.032552302,11.75850901
longifolia,87.1650971,1880.447053,9.492906399,0.535088,0.032403299,10.72763848
longifolia,95.04352478,2015.291712,9.602389256,0.527198,0.03257811,10.99068206
longifolia,86.99305799,1373.308241,9.115496371,0.541354,0.032014588,10.430928
longifolia,87.5234714,1429.881154,9.793375498,0.527871,0.032215805,11.04494009
longifolia,86.25340284,1408.536612,10.11804031,0.531829,0.032229087,10.864813
longifolia,85.67822746,1399.132235,10.48731449,0.542365,0.032191602,11.3487158
longifolia,89.58631001,2151.122357,9.935690153,0.534539,0.032877385,11.08179193
longifolia,89.13505657,1630.890679,9.892392038,0.531040,0.03292137,11.08182886
longifolia,93.35479502,1613.885833,10.07278131,0.536061,0.032298895,10.9638291
longifolia,88.79848,1509.627103,9.438661821,0.545758,0.032390047,11.36841521
longifolia,91.24334473,1488.438354,9.63309875,0.530113,0.032626129,11.27130393
longifolia,86.4160353,1876.682183,9.998444043,0.537181,0.03242795,10.80645525
longifolia,85.6236504,1578.422914,10.05194464,0.530245,0.032660978,10.84180999
longifolia,89.47222949,1802.612644,9.725637025,0.531119,0.032044884,10.83454666
longifolia,95.33354217,1435.737545,9.485129144,0.538148,0.032482187,11.2306786
longifolia,89.48483316,1968.715936,9.894816315,0.536860,0.03263845,11.21641436
longifolia,95.46067377,1476.722767,9.68857534,0.538664,0.032636892,11.33223387
longifolia,85.638922,1669.015586,9.972522751,0.540020,0.032499134,11.40233185
longifolia,95.0220098,1884.476381,9.746272959,0.537764,0.032701894,11.24785001
longifolia,91.7117763,1529.925444,9.743000369,0.530244,0.032172425,11.2762151
longifolia,88.48734638,1717.874136,9.793376103,0.548114,0.032617238,11.00984528
longifolia,90.21065021,1900.117892,10.2445074,0.540847,0.03208356,11.09312236
longifolia,91.45766836,1537.495111,9.727555638,0.537853,0.032562861,11.18946176
longifolia,92.34193951,2180.797943,9.447153119,0.539596,0.032661155,11.49315171
longifolia,88.35498267,1805.956211,9.52846818,0.531166,0.032270866,11.11279025
longifolia,92.75033526,1284.072469,9.90162114,0.539993,0.032559031,11.02090006
longifolia,87.42940633,1297.120842,9.954889515,0.540608,0.032365879,11.09792455
longifolia,89.61869769,1630.321109,10.1380057,0.546591,0.032261764,10.68882985
longifolia,93.83654714,2007.273161,10.22961685,0.533177,0.032517642,10.41994912
longifolia,88.10634218,2255.322728,9.922264467,0.535529,0.032043815,10.76041274
longifolia,90.91150488,1749.488529,9.533780457,0.540126,0.032356551,11.06240763
longifolia,96.57890525,1456.94024,10.03217329,0.537039,0.032184808,10.49827028
longifolia,87.11132663,2360.324796,9.429636412,0.536361,0.032584504,11.41417521
longifolia,97.42128538,1687.766316,9.529117904,0.531033,0.032631099,11.36382784
lorifolia,158.4349578,22556.84251,44.88053858,0.522555,0.044857515,7.064909204
lorifolia,167.8789304,11374.1998,45.27548244,0.546621,0.041934574,5.732126769
lorifolia,141.6691092,2591.140504,37.5766529,0.526551,0.039710777,7.115226724
lorifolia,167.3003361,7709.171619,36.62209033,0.521042,0.042406445,6.856718204
lorifolia,173.9890129,53395.09001,38.53927516,0.531674,0.043027982,5.764598404
lorifolia,150.9919373,20982.01559,42.19419203,0.518672,0.042220753,6.907104025
lorifolia,196.3893947,17875.35119,40.28743902,0.543609,0.041674702,6.018099377
lorifolia,230.3566461,11702.97794,41.12442974,0.539270,0.040833642,5.368998382
lorifolia,197.0773613,24974.67471,46.69696708,0.531953,0.040842663,6.364738355
lorifolia,152.6828648,7381.516106,38.55947831,0.546520,0.040726472,5.894841686
lorifolia,103.5275384,10565.25583,48.12551668,0.512786,0.041892411,5.271934196
lorifolia,128.5620459,5327.428728,44.65549666,0.523298,0.041959878,5.927118521
lorifolia,117.6186638,4373.496621,47.8865952,0.537302,0.041459681,5.422516987
lorifolia,135.2719149,48495.71117,38.55769124,0.527813,0.044004071,6.277583228
lorifolia,204.0145866,5563.564719,43.88945944,0.529124,0.039005463,5.514922033
lorifolia,168.8279428,46939.59216,42.390366,0.540223,0.039949779,5.178002072
lorifolia,166.5015422,16451.20144,38.37801928,0.529573,0.042998862,6.025541441
lorifolia,140.0079597,7849.461565,38.30690417,0.509011,0.041467163,5.782485299
lorifolia,137.8111002,7776.667063,37.22948598,0.547274,0.043038898,5.385045077
lorifolia,147.1416905,13330.20158,40.1859907,0.536700,0.040692893,7.316570747
lorifolia,182.0107387,12614.31461,43.63165249,0.533144,0.041680589,6.542899757
lorifolia,160.3874039,32884.78566,38.76595463,0.547814,0.039939949,6.716016104
lorifolia,114.1360374,13358.27039,41.30168218,0.529086,0.042268477,5.085668898
lorifolia,150.511621,39785.2366,33.10393783,0.524616,0.042426813,5.485316016
lorifolia,162.584747,15595.91865,39.93847999,0.528431,0.045349483,6.624841137
lorifolia,186.4289033,14235.11492,45.80773783,0.538174,0.042588383,6.328909112
lorifolia,240.8924311,1589.301847,47.2340105,0.515339,0.042474176,6.125651817
lorifolia,127.259594,4160.548655,43.11864891,0.539044,0.041669367,5.978548874
lorifolia,129.1817596,21695.65496,43.04077127,0.532338,0.040904109,6.275181509
lorifolia,182.3484004,29222.14952,34.50144363,0.538226,0.041623829,6.458653683
lorifolia,176.8076394,12498.58328,40.91375347,0.542679,0.040553954,6.639075242
lorifolia,164.5503984,3044.998934,41.36873937,0.535810,0.042708514,6.799440056
lorifolia,118.7828564,1336.361828,42.75121338,0.528190,0.044249804,6.308116966
lorifolia,208.9557267,7276.628701,39.72556393,0.538658,0.041763122,5.719799991
lorifolia,114.6576093,31666.10234,36.92245065,0.525680,0.039757366,6.664366244
lorifolia,148.9516527,5800.683916,40.21892196,0.515502,0.040434593,4.94490336
lorifolia,97.66438306,10013.7169,47.02568968,0.522422,0.044491516,7.082216572
lorifolia,148.8734932,9791.748227,44.86902897,0.550008,0.04389235,5.444225452
lorifolia,152.997083,44045.21494,35.75600852,0.533272,0.043799276,5.638656959
lorifolia,118.3541178,11244.60751,51.86674495,0.543489,0.041189309,5.248910555
lorifolia,226.320366,11612.69735,42.18864282,0.549553,0.044627873,6.926252944
lorifolia,127.1830664,8579.190512,36.15607271,0.537871,0.042522945,6.368364983
lorifolia,157.8380361,20811.19233,41.38884652,0.539346,0.043343446,6.563768537
lorifolia,132.371466,15780.9257,47.77529569,0.544179,0.042857765,6.095916418
lorifolia,173.7065841,22318.54955,39.19883226,0.524701,0.044234035,5.967861496
lorifolia,222.209718,12503.52902,41.18892964,0.535363,0.045224755,4.758595624
lorifolia,231.3671216,17296.8211,40.54780827,0.525765,0.04437442,6.460399682
lorifolia,168.1403813,16955.51474,42.69190686,0.524986,0.04190142,5.577729731
lorifolia,201.9526401,14071.73236,43.59412291,0.527974,0.043361394,6.499561145
lorifolia,113.2011806,9567.38106,51.79893289,0.533452,0.038925864,5.926247321
lorifolia,121.3494762,10885.07125,38.99746673,0.531826,0.041227314,6.743807637
lorifolia,104.8569373,15806.19118,41.45245362,0.543256,0.042532942,5.81326629
lorifolia,161.3199199,16222.0246,35.56717238,0.533979,0.042567844,5.5783728
lorifolia,117.5875959,5624.294088,52.66636209,0.516024,0.041471364,5.721083348
lorifolia,139.0508569,33429.79285,39.09215583,0.535321,0.04188825,6.61627396
lorifolia,180.5683079,14485.42424,42.35834185,0.532659,0.044855321,6.693807736
lorifolia,174.3307519,21099.02219,38.31056316,0.539564,0.043001925,5.624272713
lorifolia,211.3620629,11075.72146,39.98894198,0.527852,0.042585989,5.293662947
lorifolia,131.9003814,17348.32368,52.69389774,0.539872,0.039999476,6.2949651
lorifolia,164.2544151,20393.12768,41.6814727,0.537692,0.042815164,5.29963372
lorifolia,127.477175,18822.10896,38.56813543,0.535835,0.042589995,5.756714014
lorifolia,172.7766437,14375.97783,40.2086994,0.534360,0.039168087,6.353248676
lorifolia,127.1010239,31141.75958,42.57576328,0.528203,0.041527655,6.8266302
lorifolia,105.8826969,27091.22511,35.32767055,0.530214,0.04149584,5.63462053
lorifolia,129.9424909,19116.9926,35.30520006,0.526828,0.042444667,5.443729505
lorifolia,148.166577,16130.79756,39.29656421,0.541167,0.042987437,6.016334717
lorifolia,157.0056064,10683.73225,41.65433144,0.539037,0.042682047,5.813926924
lorifolia,123.4194722,6367.040186,46.82211017,0.519030,0.041995059,5.628105801
lorifolia,187.8073399,21376.09958,35.81431618,0.531425,0.04469419,5.918551444
lorifolia,119.7914817,9473.159681,44.21048115,0.536888,0.040799141,6.61870475
lorifolia,230.4288821,4181.701864,38.50006692,0.523883,0.045299215,6.105202774
lorifolia,204.6494095,6778.363587,38.33984973,0.555406,0.041129827,5.468035819
lorifolia,145.7400996,9408.994784,37.39486821,0.519892,0.040738635,5.248648029
lorifolia,132.7147979,12969.69348,40.51132729,0.549250,0.043161998,5.637709338
lorifolia,149.0445625,16301.26273,40.1655534,0.537767,0.040687523,5.546260037
lorifolia,193.663723,24135.7642,52.66033606,0.540510,0.038920188,6.438931099
lorifolia,183.9923823,9729.224594,43.60222718,0.528739,0.041142307,6.978396843
lorifolia,156.1083553,11868.9932,52.73477151,0.511297,0.041185322,5.503748375
lorifolia,190.988556,5722.540098,49.53841522,0.540959,0.04222566,6.235414686
lorifolia,193.6386165,3093.80091,46.96860258,0.559975,0.041078443,5.402186716
lorifolia,113.7935503,1212.489409,43.45546586,0.543570,0.042839687,5.80201492
lorifolia,171.6857768,15281.26099,36.74336774,0.540224,0.039549565,6.510443749
lorifolia,155.6249661,22182.93358,41.77696954,0.529798,0.041912465,5.965471828
lorifolia,180.0835815,14854.77843,45.04327344,0.519239,0.041358853,6.359161218
lorifolia,192.4487509,39274.89612,45.38866489,0.512455,0.043145448,5.815094881
lorifolia,158.6828716,21997.52126,40.63601734,0.558137,0.043292465,6.319582595
lorifolia,208.2458798,34245.21121,37.96038719,0.527230,0.04509281,6.184812845
lorifolia,132.3012393,20175.36209,50.328904,0.543287,0.04362629,6.262806739
lorifolia,144.5205017,7751.986489,48.85455277,0.524428,0.040381458,5.901721284
lorifolia,123.2722272,30407.12133,47.22890138,0.523813,0.045400255,5.451666809
lorifolia,155.5800199,9407.510216,49.74360189,0.525522,0.040327093,6.348693255
lorifolia,176.7392005,9594.140132,38.57922243,0.545774,0.041294384,5.850340006
lorifolia,182.6171074,35910.80224,42.19338625,0.518984,0.041232231,6.713688812
lorifolia,151.4718719,6094.289092,47.51355672,0.549427,0.045175146,5.49783122
lorifolia,152.2878732,15358.36338,36.83499814,0.527453,0.041933848,5.306140968
lorifolia,139.5511016,22234.94438,46.15112342,0.536567,0.039165532,5.786915211
lorifolia,86.85792274,12239.17586,45.54632668,0.537766,0.041138391,5.963570273
lorifolia,126.5382517,8989.850595,38.00526023,0.519929,0.042713885,6.77640351
lorifolia,194.9153923,1928.533979,46.7202362,0.544332,0.042272903,5.361985495
lorifolia,151.4980728,18435.3422,36.22591796,0.545780,0.042323924,5.222041776
magnifica,70.42941613,87016.20401,43.66130843,0.544933,0.040864836,3.553205025
magnifica,95.39912597,63567.04994,42.866041,0.542586,0.039912477,3.406357464
magnifica,86.33584209,61799.76286,41.85881526,0.537183,0.040184521,3.705172503
magnifica,96.52188784,94689.64577,39.22503172,0.552975,0.039968935,3.715506205
magnifica,84.51278441,94706.90994,45.21352121,0.551288,0.040544064,3.65935182
magnifica,60.08913761,76824.55785,39.34667972,0.561848,0.04028731,3.454340907
magnifica,94.09221997,59542.82041,41.71770107,0.549411,0.040441134,3.701943865
magnifica,81.52886335,57285.67075,44.27105082,0.547763,0.040138225,3.727454941
magnifica,61.07392187,62176.80425,41.96650193,0.554222,0.041087067,3.615251526
magnifica,64.42026713,88356.86382,42.96445158,0.557787,0.04139026,3.510367634
magnifica,89.85203583,59209.44006,43.55905852,0.544043,0.041040405,3.586678406
magnifica,94.27063359,60380.45959,45.17616138,0.552141,0.040573538,3.591281262
magnifica,79.19616367,70109.01953,43.9829921,0.558391,0.040382028,3.574502709
magnifica,78.81999365,68234.59829,43.3889761,0.560346,0.041101814,3.591300781
magnifica,74.61945776,47152.46713,40.11044319,0.558399,0.039394122,3.620623718
magnifica,83.89464083,69385.16508,38.8300105,0.539299,0.04009281,3.455669181
magnifica,82.29547449,72328.00798,45.72075145,0.542634,0.039501171,3.431214825
magnifica,71.11471189,61757.92504,42.01529285,0.559085,0.039881331,3.597037926
magnifica,90.57621359,73697.58787,44.97533061,0.550109,0.041324484,3.635956621
magnifica,109.7587571,77293.57258,43.35833886,0.556593,0.041346507,3.686596671
magnifica,78.30173082,65508.33506,45.08540152,0.552063,0.039894877,3.638198401
magnifica,88.39922386,81356.36855,45.23868608,0.557836,0.039728891,3.632002476
magnifica,71.26921018,95395.62069,44.3842414,0.544187,0.040985196,3.599327912
magnifica,80.27496892,64351.43578,45.62251354,0.548866,0.040971391,3.85547006
magnifica,73.7684555,104730.2973,43.48108608,0.550193,0.039421853,3.65221021
magnifica,96.96334588,97498.53677,40.41196919,0.550829,0.039939592,3.467378338
magnifica,85.70227536,94839.23552,38.37787177,0.538849,0.04055278,3.641476771
magnifica,65.87840442,70508.37201,40.75548498,0.545704,0.041769089,3.62461193
magnifica,80.15814878,71428.15824,43.2813084,0.546877,0.039909512,3.691948119
magnifica,93.04112552,78892.32095,44.15680147,0.557440,0.040183689,3.66554635
magnifica,72.42244627,76202.13562,38.30671193,0.556827,0.039027496,3.642351149
magnifica,77.06140692,53635.89541,45.41957108,0.557110,0.041215997,3.733731478
magnifica,68.43647359,60871.88002,40.99359067,0.546341,0.041009844,3.730159092
magnifica,69.71353825,45549.52001,42.83755491,0.552149,0.040276108,3.700148216
magnifica,97.17473436,70644.03808,42.04002084,0.539927,0.040126088,3.654995835
magnifica,82.30095418,73267.02421,40.30454953,0.551311,0.040052529,3.725272572
magnifica,96.4757515,67821.90446,43.5178993,0.538145,0.040031443,3.562909894
magnifica,107.2104384,78334.66389,43.52879912,0.543699,0.041546372,3.72140726
magnifica,105.2813577,84750.95315,40.47009807,0.550415,0.039916069,3.570038497
magnifica,92.4898883,82051.02917,45.63041162,0.549675,0.040543518,3.781405035
magnifica,86.32176148,106234.473,40.67948019,0.550520,0.041037213,3.823306498
magnifica,73.75324028,93738.62027,40.6624987,0.554698,0.041911545,3.83483241
magnifica,96.65814458,83339.2728,42.45532535,0.540616,0.040456142,3.389670336
magnifica,76.81060554,86755.77898,40.12465935,0.544214,0.039692512,3.564614305
magnifica,83.90826743,69689.81993,40.87515851,0.543907,0.040332605,3.81279101
magnifica,82.50902312,79336.40174,48.87268791,0.541173,0.040586729,3.827259362
magnifica,71.984728,78193.55525,43.35839565,0.538372,0.041395941,3.516298044
magnifica,81.3281324,81958.09612,41.78367094,0.549837,0.041569384,3.553226058
magnifica,88.85339977,70495.34653,39.92216732,0.548514,0.04178141,3.423128241
magnifica,98.18518393,85739.72785,39.91229409,0.545137,0.041455221,3.5643933
magnifica,74.3951981,87561.73889,40.87040944,0.554036,0.041322219,3.649879253
magnifica,81.02015431,61272.59285,38.6438629,0.551244,0.040834665,3.577624902
magnifica,70.88290319,70658.0014,46.56020294,0.541536,0.039355609,3.6722962
magnifica,94.872849,65136.10085,46.1202652,0.556090,0.040161762,3.448465995
magnifica,83.77810528,82508.02222,39.30628335,0.550169,0.040107045,3.55034515
magnifica,92.24692107,70837.31269,43.1956915,0.543451,0.041674519,3.669792104
magnifica,81.14948689,64977.37484,38.87557764,0.538243,0.04078231,3.567948119
magnifica,108.5787227,51826.9937,38.99451977,0.549632,0.041155178,3.565294929
magnifica,85.84408454,73321.65016,40.39506614,0.545062,0.041677796,3.570653366
magnifica,79.16344894,99378.4592,40.91183242,0.535411,0.040236659,3.530929409
magnifica,76.59540372,81873.77226,44.13453293,0.545341,0.040062407,3.656000872
magnifica,66.44119021,81163.92201,42.22659224,0.554744,0.041736118,3.443456725
magnifica,102.4685342,89626.72367,42.76932953,0.546503,0.040025602,3.80597498
magnifica,65.32893646,62449.84853,38.77067504,0.554689,0.040716928,3.71765993
magnifica,86.27261829,93118.41266,43.48624784,0.550024,0.040834255,3.543092281
magnifica,68.00474916,61980.5993,44.3597425,0.541274,0.039966875,3.688377724
magnifica,84.45156613,89466.69369,41.5672213,0.553113,0.04011204,3.682828214
magnifica,82.07326594,87474.40599,42.42849447,0.553419,0.039752331,3.617037281
magnifica,83.85134024,73849.31679,40.52576578,0.544855,0.039118885,3.577709289
magnifica,86.35154803,68168.73768,40.4296087,0.550411,0.039147203,3.514342256
magnifica,90.10874038,64642.51156,42.32934149,0.557011,0.039907788,3.62044504
magnifica,83.12245644,57139.7018,38.15657183,0.538453,0.039540178,3.549036863
magnifica,77.44708419,70592.40865,44.67905205,0.555270,0.0403312,3.584188597
magnifica,82.63700168,86226.23837,39.55996816,0.538793,0.039668684,3.760703789
magnifica,78.64478799,66662.10994,43.89296977,0.561108,0.041071249,3.511638072
magnifica,65.17938617,76732.25501,43.86702491,0.554117,0.04042586,3.645896729
magnifica,92.41532503,65388.26902,40.04405255,0.543676,0.040545202,3.428345602
magnifica,77.25349428,67201.31239,44.47399342,0.550453,0.039715469,3.602199002
magnifica,80.19002197,84151.24703,39.67614922,0.552883,0.040146518,3.582964303
magnifica,84.0245882,59151.30408,44.61895182,0.553403,0.040100689,3.683640408
magnifica,88.90041142,101642.127,41.45729058,0.547762,0.041108746,3.587492258
magnifica,68.31911448,84447.72633,43.29213852,0.543663,0.040581056,3.737619013
magnifica,74.07543108,84267.94616,44.97725352,0.552587,0.04116626,3.630758543
magnifica,90.32468393,57128.42077,44.20366575,0.552820,0.041229204,3.611800212
magnifica,75.9925494,45082.56053,40.07509281,0.555798,0.040148191,3.578656208
magnifica,92.56761968,70492.16161,40.15798794,0.555404,0.040450755,3.617492307
magnifica,77.42935665,44930.85905,49.43044885,0.540057,0.040878665,3.422773744
magnifica,70.83021216,77312.22943,40.51559571,0.563712,0.040032234,3.406424975
magnifica,68.20366857,44552.61795,42.67438029,0.541298,0.040364494,3.462422094
magnifica,91.76668086,66308.06839,42.69373471,0.545490,0.040158823,3.5723357
magnifica,101.6439479,91300.54683,42.14204314,0.556088,0.040586624,3.643875273
magnifica,72.4676845,79390.74849,43.46309116,0.547028,0.041263456,3.516049521
magnifica,83.93467534,52540.81337,43.59579562,0.543084,0.041700204,3.674049474
magnifica,82.69794273,91352.70402,43.48609557,0.540918,0.041481804,3.628924647
magnifica,76.56730714,69047.90864,48.76540139,0.553122,0.040261449,3.69660456
magnifica,103.2126881,68608.78893,41.06745532,0.540914,0.040997928,3.483819787
magnifica,79.04706769,69676.5168,42.0269986,0.541656,0.040861703,3.668287368
magnifica,86.79585744,66942.22464,40.01312146,0.558582,0.040156204,3.617076347
magnifica,94.05909017,82039.02241,39.80411446,0.546822,0.039894574,3.742169044
magnifica,79.4065411,56039.32974,48.21735126,0.547971,0.040529449,3.644710681
montana,18.53928029,8037.529291,1.245775751,0.382586,0.017922409,17.21142054
montana,16.92858794,23632.08883,1.140987178,0.371320,0.018100694,17.2609649
montana,18.09540323,1973.717885,0.970251285,0.386335,0.017954037,23.22827839
montana,17.9949651,11342.12424,1.438852059,0.378496,0.020756904,19.34268425
montana,23.69977109,33481.61396,1.424390745,0.364356,0.013987062,19.84225243
montana,18.67652151,14492.01146,1.312238842,0.381697,0.018061997,7.807530772
montana,22.8354687,9065.800695,1.482262951,0.373464,0.015823123,11.61894818
montana,17.02064983,24222.74731,1.018440052,0.386601,0.016206701,11.10589375
montana,27.40875469,18337.3534,1.276985959,0.351744,0.016965085,13.72819694
montana,24.83006437,19795.10357,1.522037195,0.372745,0.023143298,18.66409158
montana,18.12518284,14815.71804,0.94935956,0.403435,0.016338624,12.07093176
montana,17.8250285,16776.40879,1.435891776,0.350054,0.025793499,14.84441583
montana,21.38099283,10702.66646,1.257000509,0.368434,0.015975949,11.56791041
montana,24.22612648,2522.900271,1.225337778,0.373657,0.017422817,18.99230603
montana,16.4321451,20786.80958,1.343938789,0.344782,0.019821331,16.42550973
montana,19.35877155,3480.32692,1.300354099,0.370698,0.019078813,16.30060877
montana,18.34221079,12575.57188,1.28970371,0.360179,0.019286341,15.47987502
montana,19.8859148,22113.99369,1.106497336,0.356924,0.016774079,15.57932706
montana,16.86584068,3479.568713,1.1929837,0.383860,0.017262128,11.51171392
montana,21.82309676,19670.71503,1.28846236,0.345787,0.018108972,12.0539083
montana,17.89134838,57974.13109,1.62170668,0.375521,0.020515633,8.491545396
montana,19.80965756,9720.080136,1.148745778,0.373534,0.022232736,17.02516209
montana,10.22562531,1277.891166,1.630906464,0.367755,0.014951452,20.424209
montana,20.77554392,34799.04992,1.530047349,0.354407,0.017179681,12.72959964
montana,25.60506206,7097.282721,1.300627566,0.399956,0.017337629,12.6936751
montana,17.91450741,6332.230129,1.264179306,0.376379,0.023260127,13.73147407
montana,24.76864751,21702.83678,1.298997924,0.358744,0.018543603,19.4701419
montana,15.7285272,5769.428936,1.414717297,0.383565,0.019295506,9.1034161
montana,20.22766267,28074.1407,1.035260508,0.335647,0.01544383,13.63335248
montana,16.19763014,47848.14469,1.362034603,0.370962,0.020525354,18.40389117
montana,20.85503443,513.6693918,1.332208412,0.394620,0.021206076,16.14800584
montana,22.50683538,21033.42141,1.284326188,0.403067,0.021692553,16.92330931
montana,13.50967533,7334.841949,1.250566623,0.372075,0.022030483,18.05157884
montana,16.38409474,12161.48221,1.42088568,0.348812,0.02423398,13.64529017
montana,18.1809381,14470.59867,0.944151311,0.390303,0.017557309,15.64595627
montana,19.87539166,14605.8052,1.178339248,0.380719,0.018510768,16.3634022
montana,23.4527479,48931.37564,1.611929111,0.359302,0.022798175,13.10110831
montana,28.9117584,8734.831258,1.068639003,0.360159,0.018683208,15.93279975
montana,22.73523896,18983.83365,1.43574776,0.391963,0.022056596,18.04600346
montana,15.70474537,1290.390895,1.553210587,0.336444,0.016578873,10.28876341
montana,19.00027638,8759.873565,1.57386121,0.387565,0.017175551,12.34054484
montana,25.09836959,34269.05479,1.271195842,0.366259,0.017210703,16.33083803
montana,24.30185197,3903.613028,1.530103945,0.375712,0.018475292,12.23596516
montana,30.13154128,19021.76686,1.681408436,0.383256,0.024304475,15.32606382
montana,18.32555064,19385.60762,1.216279526,0.359020,0.020049192,16.7249348
montana,20.32192088,46237.54305,1.219159303,0.394974,0.013979284,8.163006988
montana,26.31739451,7415.578242,1.205161054,0.361224,0.020592563,15.59219114
montana,21.05619172,5947.237149,1.206929597,0.364774,0.017688955,11.40471487
montana,20.68043467,14918.857,1.293781147,0.374982,0.012473276,10.98801966
montana,16.87135186,11235.29114,1.155750699,0.348400,0.018240067,12.48505341
montana,17.9734945,17603.98843,1.12471348,0.385940,0.020789289,9.554665655
montana,16.36778483,20481.06571,1.542613956,0.366937,0.024532475,10.34934241
montana,24.07399112,14505.98702,1.417439777,0.381231,0.0223343,11.88155483
montana,12.20165389,5101.737894,0.978724853,0.361531,0.01349423,14.51802178
montana,18.64818034,16913.82439,1.237662092,0.368047,0.016903267,15.17570403
montana,16.14845783,1167.64698,1.212268095,0.363859,0.020466864,14.69208293
montana,15.22953876,22703.76794,1.017919803,0.384751,0.019989762,8.804162913
montana,15.92287568,10248.16027,1.558904848,0.372007,0.01830791,15.86569894
montana,20.4867992,22949.71284,1.548654078,0.368007,0.017887587,13.73488213
montana,27.25140387,2674.883754,1.141893087,0.344035,0.0196278,12.82627315
montana,11.90633011,28500.42062,1.305939349,0.390879,0.022909547,13.13385796
montana,18.92613586,18754.98972,1.430843298,0.364623,0.015460525,10.84961535
montana,17.71560096,23017.18319,1.360173599,0.347625,0.020571515,8.840688309
montana,16.29902412,22456.95741,1.333930797,0.364781,0.016795661,14.82695739
montana,21.87509538,8230.756004,1.245724451,0.378052,0.016161913,12.43363223
montana,24.25099302,16735.10632,1.220625386,0.348924,0.018142763,16.42441138
montana,17.66295037,13232.0476,1.26905999,0.372692,0.013603117,9.322735132
montana,21.15984993,15744.02979,1.320183346,0.389586,0.013558833,13.52288812
montana,24.47066975,11777.6657,1.502105423,0.398817,0.028486831,10.67238863
montana,17.89812095,6936.496888,1.372739023,0.373520,0.015596861,11.33223811
montana,19.67161344,33773.22328,1.315933953,0.346336,0.025950198,24.88582215
montana,20.13940125,30684.87558,1.174369773,0.360297,0.018743939,13.50136525
montana,18.78393343,23239.08119,1.581514105,0.345632,0.021708721,13.91772686
montana,17.30348222,19366.23452,1.267571129,0.371508,0.025138648,12.89684038
montana,26.62624359,5281.52232,1.230875903,0.354589,0.015065141,6.239248515
montana,16.88458996,13289.62793,1.030903744,0.379217,0.016470315,9.535337697
montana,16.37587157,11977.63877,1.262709554,0.375487,0.016994075,12.05974357
montana,27.17056313,5452.030787,1.444253475,0.347307,0.016227465,14.83805487
montana,21.83148086,6095.595084,1.184324654,0.385182,0.02461913,10.79361466
montana,19.45588762,1154.04662,1.029889858,0.364568,0.021286553,17.26595658
montana,18.24904528,43672.55528,1.040501424,0.354845,0.016744062,13.77390034
montana,23.60172924,28006.65396,1.408086149,0.355827,0.022381881,9.941539381
montana,17.41695491,4062.19625,1.248429717,0.394373,0.018838387,13.39851452
montana,16.81847605,19734.20049,1.412242465,0.372003,0.022944754,16.41230617
montana,18.53326598,13685.01106,1.268538409,0.391857,0.023189871,11.26968751
montana,12.98785593,24213.88038,1.415826614,0.390628,0.019997655,13.35377918
montana,21.65059198,5911.001188,1.384018651,0.343907,0.012141371,14.66181709
montana,19.24036148,19232.63589,1.406895686,0.397759,0.019199188,16.70734739
montana,20.34399565,24269.67816,1.175585792,0.366420,0.021909242,12.79127432
montana,17.38576083,49967.29929,1.248567523,0.363255,0.026479894,10.4738773
montana,21.26664324,5696.1803,0.983531195,0.373895,0.018867593,13.73252836
montana,15.57652477,35755.11676,1.136481142,0.383232,0.015167089,13.09448498
montana,29.0970478,25902.48991,1.018307284,0.365654,0.015990617,16.74287766
montana,19.16123714,8925.032234,1.37507137,0.361773,0.018692544,11.48843738
montana,21.77324397,32997.84813,1.306023682,0.368857,0.0164315,12.571351
montana,13.42184217,48652.34785,1.007578121,0.351863,0.013084861,22.27751871
montana,19.73809643,7052.763818,1.485805009,0.351946,0.018700695,14.71096075
montana,18.35660323,18295.75838,1.524178056,0.383047,0.015796814,12.84637691
montana,21.98520734,6760.397753,1.221420798,0.342389,0.022237351,10.93410297
montana,16.86657227,17261.89395,0.937197746,0.386238,0.016469763,12.66946116
mundii,285.2897611,8148.618876,20.48913001,.,0.023525947,3.097264581
mundii,296.690474,13661.4586,21.92481491,.,0.022793026,2.87308737
mundii,287.9197488,9077.09962,23.91371414,.,0.02328783,2.956715571
mundii,289.4739749,10813.3501,21.95423135,.,0.023364883,3.017760716
mundii,334.9624852,11344.31021,24.01061929,.,0.023601492,2.985898339
mundii,312.6561418,7288.931334,22.53839771,.,0.023326887,2.842213827
mundii,365.0828204,15428.73934,22.81281248,.,0.022896792,2.877593176
mundii,359.0006793,13032.26107,23.62974196,.,0.02310373,2.70082728
mundii,279.1621431,11406.85019,20.74363415,.,0.023245912,3.033779729
mundii,308.9787377,13818.91958,23.55979962,.,0.0232321,2.971330284
mundii,259.2003678,9886.579256,24.76775354,.,0.023300865,2.839535435
mundii,298.7500342,15857.12769,22.51424722,.,0.022437298,2.845369721
